HCode,Name,Facility Type,City,State,County,Zip Code,Zip,Corp Hcode,Contract/Corp Entity Name,Tax ID,BCBSTX ID,Facility Medicare Id,Provider Count
640560,Texas Physical Therapy Specialists,Physical Rehab,Austin,TX,Travis,78705,787,360687,Texas Physical Therapy Specialists,201238109,,600532,1
640635,Prism Pathology,Diagnostic Service,Dallas,TX,Dallas,75203,752,640635,Prism Pathology,451676068,,291U00000X,1
640663,Hanger Clinic,Other,Houston,TX,Harris,77084,770,95082,Linkia,200800593,,0414330480,1
640663,Hanger Clinic,Other,Houston,TX,Harris,77084,770,316224,Homelink,421280573,,0414330480,1
641336,Memorial MRI and Diagnostic,Diagnostic Service,Beaumont,TX,Jefferson,77706,777,714988,Memorial MRI and Diagnostic,760677442,,00941U,1
641838,Nurses Unlimited,Home Care,Austin,TX,Travis,78759,787,360561,Nurses Unlimited,751895199,,-,1
641953,Interim Healthcare of West Texas,Diagnostic Service,Plainview,TX,Hale,79072,790,720703,Falcon South Plains Hospice,522340706,,677566,1
641953,Interim Healthcare of West Texas,Home Care,Plainview,TX,Hale,79072,790,720703,Falcon South Plains Hospice,522340706,,677566,1
641980,Houston Hospice,Long Term,Houston,TX,Harris,77064,770,142139,Texas Non-Profit Hospice Alliance,742761617,,451530,1
641984,Alltech O and P Services,Other,Granbury,TX,Hood,76048,760,641983,Alltech O and P Services,752848124,,-,1
642051,Chrisdavnet Care Services,Home Care,Missouri City,TX,Fort Bend,77459,774,642051,Chrisdavnet Care Services,274689915,,747684,1
642051,Chrisdavnet Care Services,Outpatient Services,Missouri City,TX,Fort Bend,77459,774,642051,Chrisdavnet Care Services,274689915,,747684,1
642053,Screening for Life,Diagnostic Service,Abilene,TX,Taylor,79606,796,642053,Screening for Life,454250442,,262282,1
642054,Mission Rehabilitation and Sports Medicine,Physical Rehab,Live Oak,TX,Bexar,78233,782,50247,US Physical Therapy,263747839,,0A3475,1
642118,Brookshire Residence and Rehabiliation Center,Home Care,Brookshire,TX,Waller,77423,774,713014,Paragon Healthcare Group,746075588,,675700,1
642118,Brookshire Residence and Rehabiliation Center,Long Term,Brookshire,TX,Waller,77423,774,713014,Paragon Healthcare Group,746075588,,675700,1
642118,Brookshire Residence and Rehabiliation Center,Physical Rehab,Brookshire,TX,Waller,77423,774,713014,Paragon Healthcare Group,746075588,,675700,1
642126,Mission at Blue Skies of Texas East,Long Term,San Antonio,TX,Bexar,78227,782,58698,Management Network Services,311504075,,676041,1
642128,Stockdale Residence and Rehabilitation Center,Home Care,Stockdale,TX,Wilson,78160,781,58698,Management Network Services,311504075,,675477,1
642128,Stockdale Residence and Rehabilitation Center,Home Care,Stockdale,TX,Wilson,78160,781,713014,Paragon Healthcare Group,746075588,,675477,1
642128,Stockdale Residence and Rehabilitation Center,Long Term,Stockdale,TX,Wilson,78160,781,58698,Management Network Services,311504075,,675477,1
642128,Stockdale Residence and Rehabilitation Center,Long Term,Stockdale,TX,Wilson,78160,781,713014,Paragon Healthcare Group,746075588,,675477,1
642128,Stockdale Residence and Rehabilitation Center,Physical Rehab,Stockdale,TX,Wilson,78160,781,58698,Management Network Services,311504075,,675477,1
642128,Stockdale Residence and Rehabilitation Center,Physical Rehab,Stockdale,TX,Wilson,78160,781,713014,Paragon Healthcare Group,746075588,,675477,1
642129,Victoria Residence and Rehabilitation Center,Home Care,Victoria,TX,Victoria,77904,779,713014,Paragon Healthcare Group,746075588,,675480,1
642129,Victoria Residence and Rehabilitation Center,Long Term,Victoria,TX,Victoria,77904,779,713014,Paragon Healthcare Group,746075588,,675480,1
642129,Victoria Residence and Rehabilitation Center,Physical Rehab,Victoria,TX,Victoria,77904,779,713014,Paragon Healthcare Group,746075588,,675480,1
642222,Homelink,Home Care,Wichita Falls,TX,Wichita,76309,763,316224,Homelink,421280573,,-,1
642248,Homelink,Home Care,Denton,TX,Denton,76205,762,316224,Homelink,421280573,,-,1
642248,Homelink,Physical Rehab,Denton,TX,Denton,76205,762,316224,Homelink,421280573,,-,1
642379,Homelink,Home Care,El Paso,TX,El Paso,79935,799,316224,Homelink,421280573,,-,1
642379,Homelink,Physical Rehab,El Paso,TX,El Paso,79935,799,316224,Homelink,421280573,,-,1
642453,Homelink,Home Care,Beeville,TX,Bee,78102,781,316224,Homelink,421280573,,-,1
642484,Homelink,Home Care,San Antonio,TX,Bexar,78216,782,316224,Homelink,421280573,,-,1
642484,Homelink,Physical Rehab,San Antonio,TX,Bexar,78216,782,316224,Homelink,421280573,,-,1
642556,Homelink,Home Care,Tyler,TX,Smith,75701,757,316224,Homelink,421280573,,-,1
642569,Homelink,Home Care,San Angelo,TX,Tom Green,76904,769,316224,Homelink,421280573,,-,1
642574,Homelink,Home Care,San Antonio,TX,Bexar,78232,782,316224,Homelink,421280573,,-,1
642629,Homelink,Home Care,Pantego,TX,Tarrant,76013,760,316224,Homelink,421280573,,-,1
642629,Homelink,Physical Rehab,Pantego,TX,Tarrant,76013,760,316224,Homelink,421280573,,-,1
642639,Homelink,Home Care,Fort Worth,TX,Tarrant,76140,761,316224,Homelink,421280573,,-,1
642643,Homelink,Home Care,Corpus Christi,TX,Nueces,78415,784,316224,Homelink,421280573,,-,1
642643,Homelink,Physical Rehab,Corpus Christi,TX,Nueces,78415,784,316224,Homelink,421280573,,-,1
642681,Homelink,Home Care,Austin,TX,Travis,78758,787,316224,Homelink,421280573,,-,1
642717,Homelink,Home Care,San Antonio,TX,Bexar,78249,782,316224,Homelink,421280573,,-,1
642722,Homelink,Home Care,Houston,TX,Harris,77032,770,316224,Homelink,421280573,,-,1
642724,Homelink,Home Care,Houston,TX,Harris,77032,770,316224,Homelink,421280573,,-,1
642811,Homelink,Home Care,Sanger,TX,Denton,76266,762,316224,Homelink,421280573,,-,1
642870,Homelink,Home Care,Baytown,TX,Harris,77520,775,316224,Homelink,421280573,,-,1
642927,Homelink,Home Care,Brownwood,TX,Brown,76801,768,316224,Homelink,421280573,,-,1
642934,Homelink,Home Care,Houston,TX,Harris,77089,770,316224,Homelink,421280573,,-,1
642938,Homelink,Home Care,Stafford,TX,Fort Bend,77477,774,316224,Homelink,421280573,,-,1
642941,Homelink,Home Care,Seguin,TX,Guadalupe,78155,781,316224,Homelink,421280573,,-,1
642948,Homelink,Home Care,Bastrop,TX,Bastrop,78602,786,316224,Homelink,421280573,,-,1
642948,Homelink,Physical Rehab,Bastrop,TX,Bastrop,78602,786,316224,Homelink,421280573,,-,1
642958,Homelink,Home Care,Conroe,TX,Montgomery,77301,773,316224,Homelink,421280573,,-,1
642958,Homelink,Physical Rehab,Conroe,TX,Montgomery,77301,773,316224,Homelink,421280573,,-,1
642967,Homelink,Home Care,McAllen,TX,Hidalgo,78504,785,316224,Homelink,421280573,,-,1
643059,Homelink,Home Care,San Antonio,TX,Bexar,78233,782,316224,Homelink,421280573,,-,1
643068,Homelink,Home Care,Fort Worth,TX,Tarrant,76119,761,316224,Homelink,421280573,,-,1
643113,Homelink,Home Care,Abilene,TX,Taylor,79602,796,316224,Homelink,421280573,,-,1
643113,Homelink,Physical Rehab,Abilene,TX,Taylor,79602,796,316224,Homelink,421280573,,-,1
643152,Homelink,Home Care,Sulphur Springs,TX,Hopkins,75482,754,316224,Homelink,421280573,,-,1
643155,Homelink,Home Care,Texarkana,TX,Bowie,75501-3580,755,316224,Homelink,421280573,,-,1
643155,Homelink,Physical Rehab,Texarkana,TX,Bowie,75501-3580,755,316224,Homelink,421280573,,-,1
643170,Homelink,Home Care,Mount Pleasant,TX,Titus,75455,754,316224,Homelink,421280573,,-,1
643171,Homelink,Home Care,Houston,TX,Harris,77041,770,316224,Homelink,421280573,,-,1
643175,Homelink,Home Care,Hallettsville,TX,Lavaca,77964,779,316224,Homelink,421280573,,-,1
643182,Homelink,Home Care,Dimmitt,TX,Castro,79027,790,316224,Homelink,421280573,,-,1
643224,Homelink,Home Care,San Antonio,TX,Bexar,78209,782,316224,Homelink,421280573,,6935560001,1
643224,Homelink,Home Care,San Antonio,TX,Bexar,78209,782,741427,OpSolutions,461022478,,6935560001,1
643224,Homelink,Other,San Antonio,TX,Bexar,78209,782,316224,Homelink,421280573,,6935560001,1
643224,Homelink,Other,San Antonio,TX,Bexar,78209,782,741427,OpSolutions,461022478,,6935560001,1
643238,College Park Dialysis,Outpatient Services,The Woodlands,TX,Montgomery,77384,773,93255,DaVita,462079498,,672745,1
643322,Maverick Medical Supply,Home Care,Eagle Pass,TX,Maverick,78852,788,643322,Maverick Medical Supply,861649441,,7901010001,1
643327,Level Four Orthotics And Prosthetics,Other,Addison,TX,Dallas,75001,750,643323,Orthopartners,330846785,,-,1
643333,Homelink,Home Care,Wichita Falls,TX,Wichita,76308,763,316224,Homelink,421280573,,-,1
643380,Homelink,Home Care,Waco,TX,McLennan,76710,767,316224,Homelink,421280573,,-,1
643382,Homelink,Home Care,San Antonio,TX,Bexar,78217,782,316224,Homelink,421280573,,-,1
643385,Homelink,Home Care,Odessa,TX,Ector,79762,797,316224,Homelink,421280573,,-,1
643409,Homelink,Home Care,Pampa,TX,Gray,79065,790,316224,Homelink,421280573,,-,1
643409,Homelink,Physical Rehab,Pampa,TX,Gray,79065,790,316224,Homelink,421280573,,-,1
643484,Homelink,Home Care,Corpus Christi,TX,Nueces,78416,784,316224,Homelink,421280573,,-,1
643583,Homelink,Home Care,Hebbronville,TX,Jim Hogg,78361,783,316224,Homelink,421280573,,-,1
643584,Homelink,Home Care,Plano,TX,Collin,75074,750,316224,Homelink,421280573,,-,1
643699,Homelink,Home Care,Houston,TX,Harris,77073,770,316224,Homelink,421280573,,-,1
643702,Homelink,Home Care,Alice,TX,Jim Wells,78332,783,316224,Homelink,421280573,,-,1
643712,Homelink,Home Care,Lufkin,TX,Angelina,75904,759,316224,Homelink,421280573,,-,1
643713,Homelink,Physical Rehab,Bryan,TX,Brazos,77808,778,316224,Homelink,421280573,,-,1
643718,Homelink,Home Care,Laredo,TX,Webb,78041,780,316224,Homelink,421280573,,-,1
643726,Homelink,Home Care,San Antonio,TX,Bexar,78250,782,316224,Homelink,421280573,,-,1
643738,Homelink,Home Care,Austin,TX,Travis,78724,787,316224,Homelink,421280573,,-,1
643757,Vista Physical Therapy,Physical Rehab,Dallas,TX,Dallas,75237,752,27355,Preferred Therapy Providers,882085025,,-,1
643827,Homelink,Home Care,Weatherford,TX,Parker,76086,760,316224,Homelink,421280573,,-,1
643827,Homelink,Physical Rehab,Weatherford,TX,Parker,76086,760,316224,Homelink,421280573,,-,1
643829,Homelink,Home Care,Lubbock,TX,Lubbock,79424,794,316224,Homelink,421280573,,-,1
643852,Broadmoor Medical Lodge,Long Term,Rockwall,TX,Rockwall,75032,750,716693,Priority Management Group,814270021,,676335,1
643852,Broadmoor Medical Lodge,Physical Rehab,Rockwall,TX,Rockwall,75032,750,716693,Priority Management Group,814270021,,676335,1
643854,Senior Care Health and Rehabilitation Center - Bridgeport,Long Term,Bridgeport,TX,Wise,76426,764,716693,Priority Management Group,814266447,,675891,1
643854,Senior Care Health and Rehabilitation Center - Bridgeport,Physical Rehab,Bridgeport,TX,Wise,76426,764,716693,Priority Management Group,814266447,,675891,1
643855,Hillside Medical Lodge,Long Term,Gatesville,TX,Coryell,76528,765,643851,SCC Partners,822863694,,675201,1
643855,Hillside Medical Lodge,Physical Rehab,Gatesville,TX,Coryell,76528,765,643851,SCC Partners,822863694,,675201,1
643866,Homelink,Home Care,Austin,TX,Travis,78757,787,316224,Homelink,421280573,,-,1
643867,Homelink,Home Care,Richardson,TX,Dallas,75081,750,316224,Homelink,421280573,,-,1
643867,Homelink,Physical Rehab,Richardson,TX,Dallas,75081,750,316224,Homelink,421280573,,-,1
643873,Homelink,Home Care,Woodway,TX,McLennan,76712,767,316224,Homelink,421280573,,-,1
643877,Homelink,Home Care,Austin,TX,Travis,78751,787,316224,Homelink,421280573,,-,1
643879,Homelink,Home Care,Austin,TX,Williamson,78750,787,316224,Homelink,421280573,,-,1
643944,Homelink,Home Care,Austin,TX,Travis,78756,787,316224,Homelink,421280573,,-,1
643948,Homelink,Home Care,Houston,TX,Harris,77025,770,316224,Homelink,421280573,,-,1
643981,Select Physical Therapy,Physical Rehab,Beaumont,TX,Jefferson,77706,777,30447,Select Subsidiaries,631133454,,342721,1
643984,Royse City Health and Rehabilitation Center,Long Term,Royse City,TX,Rockwall,75189,751,716693,Priority Management Group,814292912,,676217,1
643984,Royse City Health and Rehabilitation Center,Physical Rehab,Royse City,TX,Rockwall,75189,751,716693,Priority Management Group,814292912,,676217,1
643985,Senior Care Health and Rehabilitation Center - Wichita Falls,Long Term,Wichita Falls,TX,Wichita,76302,763,643983,Senior Care Resources,208677258,,676144,1
643985,Senior Care Health and Rehabilitation Center - Wichita Falls,Physical Rehab,Wichita Falls,TX,Wichita,76302,763,643983,Senior Care Resources,208677258,,676144,1
643986,Senior Care Health and Rhabilitation Center - Decatur,Long Term,Decatur,TX,Wise,76234,762,716693,Priority Management Group,814267704,,676209,1
643986,Senior Care Health and Rhabilitation Center - Decatur,Physical Rehab,Decatur,TX,Wise,76234,762,716693,Priority Management Group,814267704,,676209,1
644003,Homelink,Home Care,Lewisville,TX,Denton,75056,750,316224,Homelink,421280573,,-,1
644210,Homelink,Home Care,San Antonio,TX,Bexar,78219,782,316224,Homelink,421280573,,-,1
644254,Homelink,Transportation,Dallas,TX,Dallas,75231,752,316224,Homelink,421280573,,-,1
644257,Homelink,Transportation,Houston,TX,Harris,77025,770,316224,Homelink,421280573,,-,1
644259,Homelink,Transportation,Dallas,TX,Dallas,75238,752,316224,Homelink,421280573,,-,1
644274,Homelink,Transportation,Hempstead,TX,Waller,77445,774,316224,Homelink,421280573,,-,1
644286,Homelink,Transportation,Houston,TX,Harris,77024,770,316224,Homelink,421280573,,-,1
644290,Homelink,Transportation,Austin,TX,Williamson,78750,787,316224,Homelink,421280573,,-,1
644338,Homelink,Other,El Paso,TX,El Paso,79936,799,316224,Homelink,421280573,,-,1
644405,Homelink,Home Care,Murphy,TX,Collin,75094,750,316224,Homelink,421280573,,-,1
644437,Homelink,Other,Brownsville,TX,Cameron,78520,785,316224,Homelink,421280573,,-,1
644440,Dendrite Monitoring Services,Home Care,Plano,TX,Collin,75074,750,316224,Homelink,421280573,,-,1
644440,Dendrite Monitoring Services,Outpatient Services,Plano,TX,Collin,75074,750,316224,Homelink,421280573,,-,1
644461,Homelink,Home Care,Houston,TX,Harris,77074,770,316224,Homelink,421280573,,-,1
644462,Homelink,Home Care,Houston,TX,Harris,77096,770,316224,Homelink,421280573,,-,1
644482,Homelink,Transportation,Rio Grande City,TX,Starr,78582,785,316224,Homelink,421280573,,-,1
644484,Homelink,Transportation,Jasper,TX,Jasper,75951,759,316224,Homelink,421280573,,-,1
644494,Homelink,Transportation,Livingston,TX,Polk,77351,773,316224,Homelink,421280573,,-,1
644495,Homelink,Transportation,Corpus Christi,TX,Nueces,78407,784,316224,Homelink,421280573,,-,1
644498,Homelink,Transportation,Houston,TX,Harris,77079,770,316224,Homelink,421280573,,-,1
644499,Homelink,Transportation,Abilene,TX,Taylor,79601,796,316224,Homelink,421280573,,-,1
644500,Homelink,Transportation,Dallas,TX,Dallas,75229,752,316224,Homelink,421280573,,-,1
644507,Homelink,Transportation,Austin,TX,Travis,78702,787,316224,Homelink,421280573,,-,1
644508,Homelink,Transportation,San Antonio,TX,Bexar,78205,782,316224,Homelink,421280573,,-,1
644509,Homelink,Transportation,Austin,TX,Travis,78739,787,316224,Homelink,421280573,,-,1
644511,Homelink,Home Care,Midland,TX,Midland,79701,797,316224,Homelink,421280573,,677864,1
644550,Homelink,Other,McAllen,TX,Hidalgo,78503,785,316224,Homelink,421280573,,-,1
644604,Homelink,Home Care,Decatur,TX,Wise,76234,762,316224,Homelink,421280573,,457786,1
644639,Homelink,Other,Houston,TX,Harris,77002,770,316224,Homelink,421280573,,-,1
644705,Homelink,Home Care,Dallas,TX,Dallas,75238,752,316224,Homelink,421280573,,-,1
644801,Homelink,Home Care,Houston,TX,Harris,77042,770,316224,Homelink,421280573,,-,1
644839,Goldthwaite Health and Rehab Center,Long Term,Goldthwaite,TX,Mills,76844,768,58698,Management Network Services,311504075,,676086,1
644839,Goldthwaite Health and Rehab Center,Long Term,Goldthwaite,TX,Mills,76844,768,316224,Homelink,421280573,,676086,1
644839,Goldthwaite Health and Rehab Center,Transportation,Goldthwaite,TX,Mills,76844,768,58698,Management Network Services,311504075,,676086,1
644839,Goldthwaite Health and Rehab Center,Transportation,Goldthwaite,TX,Mills,76844,768,316224,Homelink,421280573,,676086,1
644840,Homelink,Transportation,Alice,TX,Jim Wells,78332,783,316224,Homelink,421280573,,-,1
644841,Homelink,Transportation,Round Rock,TX,Williamson,78664,786,316224,Homelink,421280573,,-,1
644856,Homelink,Transportation,Lufkin,TX,Angelina,75901,759,316224,Homelink,421280573,,-,1
644918,Homelink,Other,Houston,TX,Harris,77054,770,316224,Homelink,421280573,,-,1
645008,Homelink,Home Care,Muleshoe,TX,Bailey,79347,793,316224,Homelink,421280573,,-,1
645030,Homelink,Transportation,Laredo,TX,Webb,78040,780,316224,Homelink,421280573,,-,1
645086,Homelink,Transportation,Houston,TX,Harris,77083,770,316224,Homelink,421280573,,-,1
645090,Homelink,Transportation,Stafford,TX,Fort Bend,77477,774,316224,Homelink,421280573,,-,1
645097,Homelink,Transportation,Dallas,TX,Dallas,75244,752,316224,Homelink,421280573,,-,1
645099,Homelink,Transportation,Dallas,TX,Dallas,75254,752,316224,Homelink,421280573,,-,1
645103,Homelink,Transportation,Amarillo,TX,Potter,79102,791,316224,Homelink,421280573,,-,1
645104,Homelink,Transportation,Harlingen,TX,Cameron,78550,785,316224,Homelink,421280573,,-,1
645108,Homelink,Transportation,Houston,TX,Harris,77032,770,316224,Homelink,421280573,,-,1
645109,Homelink,Transportation,Houston,TX,Harris,77084,770,316224,Homelink,421280573,,-,1
645111,Homelink,Transportation,Dallas,TX,Dallas,75248,752,316224,Homelink,421280573,,-,1
645112,Homelink,Transportation,Houston,TX,Harris,77005,770,316224,Homelink,421280573,,-,1
645117,Homelink,Transportation,Conroe,TX,Montgomery,77301,773,316224,Homelink,421280573,,-,1
